path,type,review_level,date_or_scope,parse_check,dimensions,baseline_sha256,reviewed_sha256,active_doc_refs,relative_link_errors,disposition,limitations
docs/evidence/dashboard-project-context/intelligence/intelligence-picker-390.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x1577,0a251b77fd4586ac67cb613738be779831be5f6ba0d4a27be2b85044e5ed783e,0a251b77fd4586ac67cb613738be779831be5f6ba0d4a27be2b85044e5ed783e,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/intelligence/intelligence-table-1100.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,1100x1499,2cc93f04d64f99f5019d6b64f413704e0058b74fedd4f5e77e5d2592dd40c4c4,2cc93f04d64f99f5019d6b64f413704e0058b74fedd4f5e77e5d2592dd40c4c4,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/intelligence/intelligence-table-1360.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,1360x1517,751bf63dc027ae3275e5ea5d09b3c7fffe0f59e9471942bd50abde0249c76416,751bf63dc027ae3275e5ea5d09b3c7fffe0f59e9471942bd50abde0249c76416,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/intelligence/intelligence-table-390-scrolled.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x2021,d00923482148b1a1ab3d7dd16e14ac7ac00f82b7627c8099fba5a3883a6f48aa,d00923482148b1a1ab3d7dd16e14ac7ac00f82b7627c8099fba5a3883a6f48aa,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/intelligence/intelligence-table-390.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x2021,a1cac29616149858870b10d19514b6826c2acf6a0512a5414be96cfcde1cd565,a1cac29616149858870b10d19514b6826c2acf6a0512a5414be96cfcde1cd565,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/maintenance/project-cards-desktop.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,1360x1000,16bed3c3cc4c309dd33e7a07a6a25d998d73a7e0c0a3df374d8a2ef496ee94d4,16bed3c3cc4c309dd33e7a07a6a25d998d73a7e0c0a3df374d8a2ef496ee94d4,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/maintenance/project-cards-mobile.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x844,8136835c2cdf11d5d2db0f562b366057655761b5daa9215aa1ac6e9c11b7717c,8136835c2cdf11d5d2db0f562b366057655761b5daa9215aa1ac6e9c11b7717c,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/maintenance/projects-desktop.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,1360x1000,25cceeee6f5be64d052877572dd18127862aa7f62af3efd8032c7e0bc5b49b5c,25cceeee6f5be64d052877572dd18127862aa7f62af3efd8032c7e0bc5b49b5c,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/maintenance/projects-mobile.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x844,eb8f0c56fa856ac9e2c9354f5f3ab444a519706f42c5b9b7e7615a864e004db7,eb8f0c56fa856ac9e2c9354f5f3ab444a519706f42c5b9b7e7615a864e004db7,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/system-projects-390.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x1238,6902789a87bec94f6e00cfdfbc3be9493d3757a33a0cc2415f61210478dbaea4,6902789a87bec94f6e00cfdfbc3be9493d3757a33a0cc2415f61210478dbaea4,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/system-projects-768.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,768x963,40a548e354bae0b812534515bdda519324ad5505d516c784b17d8dd750526ac3,40a548e354bae0b812534515bdda519324ad5505d516c784b17d8dd750526ac3,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/system-projects-desktop.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,1440x1050,3f5e5f71578d8f59ffe2ad9d42300f259ae4a465626d9ee9bef8f82eb1d7bdcb,3f5e5f71578d8f59ffe2ad9d42300f259ae4a465626d9ee9bef8f82eb1d7bdcb,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/usage/usage-project-groups-1440.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,1440x2909,e1284d9d0ea84049d4295cd0d831d3f1d05e79578109dc780f80e5f867911cc2,e1284d9d0ea84049d4295cd0d831d3f1d05e79578109dc780f80e5f867911cc2,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/dashboard-project-context/usage/usage-project-groups-390.png,png,image-metadata-only,2026-09-09 PR210 fixture (set README),PNG signature/chunks/CRC/zlib valid,390x4644,04765a3aea37b6346d660485bb3f299729ef08dc4f4bb2e21dacba969225346f,04765a3aea37b6346d660485bb3f299729ef08dc4f4bb2e21dacba969225346f,,0,retained-dated-fixture,PR210 deterministic fixture screenshot; not a fresh issue211 UI test or current machine observation.
docs/evidence/ruflo-cross-host-audit-2026-09-09.json,json,historical-metadata,2026-09-09,JSON parsed,,1d2ff840e42f7ce6c0309fe657fe2ea869be02f6b049a206b6ff6e7f212c94aa,1d2ff840e42f7ce6c0309fe657fe2ea869be02f6b049a206b6ff6e7f212c94aa,,0,retained-frozen,"Parsed recorded source/schema/date keys; original digests/results retained, not re-signed against current source."
docs/schemas/agentic-dependency-constraints.schema.json,json,current-schema-source-review,not separately dated,JSON parsed; internal JSON pointers resolved,,d23f032f9ebaf6441aeb804075872f0fdc9fd345c5cb5d595d0831207a726a82,d23f032f9ebaf6441aeb804075872f0fdc9fd345c5cb5d595d0831207a726a82,docs/schemas/README.md,0,retained-structural-contract,Compared required/version fields with upstream.mjs or hook-remediation planner/store validators. JSON Schema alone does not authorize effects or prove integrity.
docs/schemas/hook-healing-plan.schema.json,json,current-schema-source-review,not separately dated,JSON parsed; internal JSON pointers resolved,,00219dfcaca602f86ca37e28e57a8329234d86b60fe22ffb95f743aa72ac358d,00219dfcaca602f86ca37e28e57a8329234d86b60fe22ffb95f743aa72ac358d,docs/schemas/README.md,0,retained-structural-contract,Compared required/version fields with upstream.mjs or hook-remediation planner/store validators. JSON Schema alone does not authorize effects or prove integrity.
docs/schemas/hook-healing-receipt.schema.json,json,current-schema-source-review,not separately dated,JSON parsed; internal JSON pointers resolved,,01049b7d03b54ea165aea5d7d6446a6d7b8b25181590c56c4bdeff1f77322b02,01049b7d03b54ea165aea5d7d6446a6d7b8b25181590c56c4bdeff1f77322b02,docs/schemas/README.md,0,retained-structural-contract,Compared required/version fields with upstream.mjs or hook-remediation planner/store validators. JSON Schema alone does not authorize effects or prove integrity.
